model,oem,network_edge,weight,display_size,height,width,depth,battery,launch.year,launch.day,launch.month
g-Cam,Gigabyte,No,,5.08,105.0,46.0,24.1,9.453270634010623,2005.0,,
Barbie,Gigabyte,No,106.0,5.08,96.7,54.0,25.6,9.453270634010623,2005.0,,12.0
g-re (b),Gigabyte,No,106.0,5.08,96.7,54.0,25.6,9.453270634010623,2005.0,,
g-re (o),Gigabyte,No,106.0,5.08,96.7,54.0,25.6,9.453270634010623,2005.0,,
Snoopy,Gigabyte,No,106.0,5.08,96.7,54.0,25.6,9.453270634010623,2005.0,,
Keroro,Gigabyte,No,106.0,5.08,96.7,54.0,25.6,9.453270634010623,2005.0,,
Doraemon,Gigabyte,No,106.0,5.08,96.7,54.0,25.6,9.453270634010623,2005.0,,
g-X5,Gigabyte,No,106.0,5.08,96.7,54.0,25.6,9.453270634010623,2005.0,,9.0
F205,Gionee,Yes,135.6,13.843,148.4,70.7,8.0,11.38316426063511,2018.0,,1.0
S11S,Gionee,Yes,177.0,15.2654,155.8,72.6,7.0,11.81418188419028,2017.0,,11.0
S11,Gionee,Yes,165.0,15.2146,159.5,77.7,7.8,11.735979039613404,2017.0,,11.0
S11 lite,Gionee,Yes,141.0,14.478000000000002,153.8,72.6,7.9,11.565578136784328,2017.0,,11.0
M7 Plus,Gionee,Yes,241.0,16.3322,166.5,81.6,8.7,12.288000889707574,2017.0,,11.0
M7 Power,Gionee,Yes,199.0,15.24,156.4,76.7,8.6,12.288000889707574,2017.0,,10.0
M7,Gionee,Yes,180.0,15.2654,157.0,76.0,7.2,11.966144913345602,2017.0,,9.0
X1s,Gionee,Yes,166.0,13.208,150.4,73.5,8.8,11.966144913345602,2017.0,,9.0
X1,Gionee,Yes,,12.7,144.3,72.2,8.8,11.551227603598289,2017.0,,8.0
P8 Max,Gionee,Yes,,13.97,154.4,76.6,9.2,11.62159403901754,2017.0,,6.0
A1 Lite,Gionee,Yes,161.0,13.462,150.5,74.4,8.0,11.966144913345602,2017.0,,6.0
S10,Gionee,Yes,178.0,13.97,155.0,76.8,7.4,11.752798758435516,2017.0,,5.0
S10B,Gionee,Yes,176.0,13.97,154.5,76.0,7.6,11.85369942030022,2017.0,,5.0
S10C,Gionee,Yes,151.0,13.208,148.7,73.7,7.9,11.598517810612622,2017.0,,5.0
M6s Plus,Gionee,Yes,215.0,15.24,163.3,80.9,8.3,12.555787402083773,2017.0,,4.0
A1 Plus,Gionee,Yes,226.0,15.24,166.4,83.3,9.1,12.151967870968189,2017.0,,2.0
A1,Gionee,Yes,182.0,13.97,154.5,76.5,8.3,11.96974625081451,2017.0,,2.0
F5,Gionee,Yes,162.0,13.462,150.0,74.5,7.7,11.966144913345602,2017.0,,1.0
M2017,Gionee,Yes,238.0,14.478000000000002,155.2,77.6,7.4,12.773345291291271,2016.0,,12.0
Steel 2,Gionee,Yes,160.0,12.7,144.3,70.5,8.6,11.966144913345602,2016.0,,12.0
P7,Gionee,Yes,167.0,12.7,,,,11.16804526822409,2016.0,,12.0
S9,Gionee,Class 12,168.2,13.97,154.2,76.4,7.4,11.551227603598289,2016.0,,11.0
P7 Max,Gionee,Yes,183.0,13.97,154.0,76.8,8.8,11.598517810612622,2016.0,,10.0
F103 Pro,Gionee,Yes,143.0,12.7,145.3,70.5,8.5,11.229419688230417,2016.0,,9.0
S6s,Gionee,Yes,166.0,13.97,154.5,75.6,8.3,11.62159403901754,2016.0,,8.0
M6 Plus,Gionee,Yes,215.0,15.24,160.5,80.6,8.2,12.555787402083773,2016.0,,7.0
M6,Gionee,Yes,180.0,13.97,152.3,75.3,8.2,12.288000889707574,2016.0,,7.0
S6 Pro,Gionee,Yes,170.0,13.97,153.0,75.3,7.6,11.61240779313867,2016.0,,6.0
P5 Mini,Gionee,Yes,153.0,11.43,132.0,66.0,9.1,10.814582465906277,2016.0,,3.0
W909,Gionee,Yes,207.7,10.668000000000001,124.1,62.8,16.5,11.305491792110685,2016.0,,3.0
S8,Gionee,Class 12,147.2,13.97,154.3,74.9,7.0,11.551227603598289,2016.0,,2.0
Marathon M5 mini,Gionee,Yes,,12.7,143.5,71.0,9.6,11.966144913345602,2016.0,,1.0
Marathon M5 enjoy,Gionee,Yes,200.0,13.97,155.0,76.0,9.0,12.288000889707574,2015.0,,12.0
Marathon M5 Plus,Gionee,Yes,208.0,15.24,160.9,81.2,8.4,12.293759009667864,2015.0,,12.0
Marathon M5 lite,Gionee,Class 12,183.0,12.7,143.0,69.9,8.5,11.966144913345602,2015.0,,12.0
Pioneer P5W,Gionee,Yes,153.0,12.7,143.3,72.0,8.9,10.966505451905741,2015.0,,12.0
S6,Gionee,Yes,147.0,13.97,151.9,74.6,6.9,11.62159403901754,2015.0,,11.0
Elife S Plus,Gionee,Yes,158.0,13.97,155.0,76.4,7.5,11.62159403901754,2015.0,,11.0
F103,Gionee,Class 12,136.6,12.7,143.0,70.3,8.0,11.229419688230417,2015.0,,9.0
Elife E8,Gionee,Yes,210.0,15.24,164.0,82.3,9.6,11.773551346428505,2015.0,,6.0
S5.1 Pro,Gionee,Yes,129.0,12.7,145.1,70.0,6.4,11.229419688230417,2015.0,,9.0
Marathon M4,Gionee,Class 12,176.0,12.7,144.7,71.2,10.2,12.288000889707574,2015.0,,8.0
Marathon M5,Gionee,Class 12,211.0,13.97,152.0,76.0,8.6,12.555787402083773,2015.0,,6.0
Pioneer P4S,Gionee,Yes,,11.43,134.5,67.7,8.7,10.814582465906277,2015.0,,4.0
Elife S7,Gionee,Class 12,125.3,13.208,148.8,72.4,5.5,11.399277924508967,2015.0,,3.0
Pioneer P3S,Gionee,Yes,161.0,11.43,133.0,67.4,11.2,10.966505451905741,2015.0,,9.0
Pioneer P2M,Gionee,Yes,140.0,10.16,124.0,62.5,10.9,11.551227603598289,2015.0,,6.0
Pioneer P2S,Gionee,Class 12,124.8,10.16,126.0,64.0,9.3,10.644757592516257,2014.0,,5.0
S96,Gionee,No,81.3,6.604,128.0,52.8,7.4,9.453270634010623,2014.0,,3.0
L800,Gionee,No,123.4,6.604,121.0,51.0,15.6,11.551227603598289,2015.0,,5.0
L700,Gionee,No,102.3,6.604,119.8,51.4,13.2,10.732167425663386,2015.0,,5.0
Marathon M3,Gionee,Yes,180.3,12.7,144.5,71.5,10.4,12.288000889707574,2014.0,,11.0
Elife S5.1,Gionee,Yes,97.7,12.192,139.8,67.4,5.2,11.002111776479852,2014.0,,9.0
Pioneer P6,Gionee,Yes,150.0,12.7,142.8,74.3,8.6,10.929998062609027,2015.0,,1.0
Pioneer P5L,Gionee,Class 12,146.9,11.938,143.5,72.0,8.3,11.16804526822409,2014.0,,11.0
Pioneer P4,Gionee,Yes,88.2,11.43,135.0,66.5,9.1,10.814582465906277,2014.0,,6.0
Ctrl V6L,Gionee,Yes,124.5,12.7,143.0,70.7,6.9,10.929998062609027,2014.0,,11.0
Ctrl V5,Gionee,Yes,103.5,11.938,134.5,67.7,8.1,10.814582465906277,2014.0,,2.0
Elife S5.5,Gionee,Class 12,133.0,12.7,145.1,70.2,5.6,11.16804526822409,2014.0,,2.0
Elife E7 Mini,Gionee,Yes,142.9,11.938,139.8,66.2,8.6,11.103943429891558,2013.0,,12.0
Elife E7,Gionee,Yes,150.0,13.97,150.6,75.0,9.5,11.28828934218097,2013.0,,
Elife E6,Gionee,Class 12,,12.7,142.5,69.4,7.9,10.966505451905741,2013.0,,
Elife E5,Gionee,Class 12,135.0,12.192,137.0,69.0,6.9,10.966505451905741,2013.0,,
Elife E3,Gionee,Class 12,,11.938,137.0,68.0,7.9,10.814582465906277,2013.0,,
M2,Gionee,Class 12,,12.7,144.0,72.0,10.5,12.036517070486518,2014.0,,
Gpad G5,Gionee,Class 12,104.6,13.97,157.3,77.6,7.9,11.229419688230417,2014.0,,
Gpad G4,Gionee,Class 12,,14.478000000000002,163.5,81.3,8.0,11.644306961545581,2014.0,,
Gpad G3,Gionee,Class 12,,13.97,157.7,79.5,9.8,11.136350341454156,2013.0,,
Gpad G2,Gionee,Class 12,,13.462,145.0,73.0,9.9,11.551227603598289,2013.0,,5.0
Gpad G1,Gionee,Class 12,,12.7,142.0,78.5,10.0,11.036860446673046,2013.0,,
Pioneer P3,Gionee,Class 12,,10.921999999999999,129.3,68.0,11.1,10.732167425663386,2013.0,,
Pioneer P2,Gionee,Class 12,,10.16,126.0,64.4,11.2,10.732167425663386,2013.0,,
Pioneer P1,Gionee,No,,8.89,113.0,61.5,12.0,10.55170826162069,2013.0,,
Ctrl V1,Gionee,Class 12,,10.033000000000001,123.0,63.5,11.2,10.732167425663386,2013.0,,
Ctrl V2,Gionee,Yes,,8.89,115.0,61.0,10.8,10.55170826162069,2013.0,,
Ctrl V3,Gionee,Class 12,,10.921999999999999,130.0,67.0,9.8,10.814582465906277,2013.0,,
Ctrl V4s,Gionee,Class 12,,11.43,131.0,65.0,7.8,10.814582465906277,2014.0,,
Ctrl V4,Gionee,Class 12,,11.43,136.0,67.0,9.7,10.814582465906277,2013.0,,
Dream D1,Gionee,Class 12,,11.811000000000002,130.0,67.0,8.6,11.036860446673046,2013.0,,
Pixel 3 XL,Google,Yes,184.0,16.002,158.0,76.7,7.9,11.744413410557655,2018.0,,10.0
Pixel 3,Google,Yes,148.0,13.97,145.6,68.2,7.9,11.509775004326936,2018.0,,10.0
Pixel 2,Google,Yes,143.0,12.7,145.7,69.7,7.8,11.399277924508967,2017.0,,10.0
Pixel 2 XL,Google,Yes,175.0,15.24,157.9,76.7,7.9,11.781769511863132,2017.0,,10.0
Pixel XL,Google,Yes,168.0,13.97,154.7,75.7,8.5,11.752798758435516,2016.0,,10.0
Pixel,Google,Yes,143.0,12.7,143.8,69.5,8.5,11.436190995481416,2016.0,,10.0
Pixel C,Google,No,517.0,25.907999999999998,242.0,179.0,7.0,13.173833263682058,2015.0,,10.0
C300,Haier,No,80.0,4.4958,97.4,47.9,17.9,,2018.0,,5.0
Hurricane,Haier,Yes,145.0,14.478000000000002,151.5,72.5,8.3,11.688687423222536,2018.0,,1.0
